 "nmvw_actor" , "n_bb_object" ,
 "https://hdl.handle.net/20.500.11840/pi63305" , "179" ,
 "https://hdl.handle.net/20.500.11840/pi63310" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi63322" , "16" ,
 "https://hdl.handle.net/20.500.11840/pi63323" , "16" ,
 "https://hdl.handle.net/20.500.11840/pi63327" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi63331" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi63334" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi63340" , "99" ,
 "https://hdl.handle.net/20.500.11840/pi63348" , "17" ,
 "https://hdl.handle.net/20.500.11840/pi63349" , "17" ,
 "https://hdl.handle.net/20.500.11840/pi63351" , "17" ,
 "https://hdl.handle.net/20.500.11840/pi63355" , "38" ,
 "https://hdl.handle.net/20.500.11840/pi63358" , "27" ,
 "https://hdl.handle.net/20.500.11840/pi63380" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi634" , "100" ,
 "https://hdl.handle.net/20.500.11840/pi63404" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi63405" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi63457" , "19" ,
 "https://hdl.handle.net/20.500.11840/pi63490" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi63493" , "19" ,
 "https://hdl.handle.net/20.500.11840/pi63495" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi63497" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi635" , "179" ,
 "https://hdl.handle.net/20.500.11840/pi63528" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi63529" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi63535" , "32" ,
 "https://hdl.handle.net/20.500.11840/pi63542" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi63548" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi63550" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi63566" , "11" ,
 "https://hdl.handle.net/20.500.11840/pi63576" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi63581" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi63582" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi63589" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi63590" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi63594" , "18" ,
 "https://hdl.handle.net/20.500.11840/pi63598" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi63607" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi63611" , "73" ,
 "https://hdl.handle.net/20.500.11840/pi63619" , "67" ,
 "https://hdl.handle.net/20.500.11840/pi63626" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi63630" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi63633" , "40" ,
 "https://hdl.handle.net/20.500.11840/pi63634" , "40" ,
 "https://hdl.handle.net/20.500.11840/pi63639" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi63640" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi63653" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi63669" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi63670" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi63671" , "11" ,
 "https://hdl.handle.net/20.500.11840/pi63676" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi63678" , "506" ,
 "https://hdl.handle.net/20.500.11840/pi637" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi63720" , "61" ,
 "https://hdl.handle.net/20.500.11840/pi63732" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi63733" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi63735" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi63736" , "59" ,
 "https://hdl.handle.net/20.500.11840/pi63739" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi63740" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi63746" , "18" ,
 "https://hdl.handle.net/20.500.11840/pi63776" , "91" ,
 "https://hdl.handle.net/20.500.11840/pi63781" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi63785" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi63786" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi63788" , "30" ,
 "https://hdl.handle.net/20.500.11840/pi638" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi63801" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi63806" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi63815" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi63817" , "25" ,
 "https://hdl.handle.net/20.500.11840/pi63818" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi63837" , "46" ,
 "https://hdl.handle.net/20.500.11840/pi63840" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi63841" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi63857" , "28" ,
 "https://hdl.handle.net/20.500.11840/pi63892" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi639" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi63908" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi63909" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi63927" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi63959" , "19" ,
 "https://hdl.handle.net/20.500.11840/pi63967" , "55" ,
 "https://hdl.handle.net/20.500.11840/pi63968" , "55" ,
 "https://hdl.handle.net/20.500.11840/pi63969" , "55" ,
 "https://hdl.handle.net/20.500.11840/pi63970" , "55" ,
 "https://hdl.handle.net/20.500.11840/pi63973" , "11" ,
 "https://hdl.handle.net/20.500.11840/pi63978" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi63979" , "48" ,
 "https://hdl.handle.net/20.500.11840/pi63981" , "48" ,
 "https://hdl.handle.net/20.500.11840/pi63982" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi63983" , "113" ,
 "https://hdl.handle.net/20.500.11840/pi640" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi64000" , "70" ,
 "https://hdl.handle.net/20.500.11840/pi64002" , "398" ,
 "https://hdl.handle.net/20.500.11840/pi64006" , "398" ,
 "https://hdl.handle.net/20.500.11840/pi64014" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi64015" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi64017" , "524" ,
 "https://hdl.handle.net/20.500.11840/pi64019" , "44" ,
 "https://hdl.handle.net/20.500.11840/pi64020" , "379" ,
 "https://hdl.handle.net/20.500.11840/pi64024" , "110" ,
 "https://hdl.handle.net/20.500.11840/pi64026" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi64029" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi64030" , "18" ,
 "https://hdl.handle.net/20.500.11840/pi64033" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi64043" , "62" ,
 "https://hdl.handle.net/20.500.11840/pi64054" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi64060" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi64064" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi64071" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi64072" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi64075" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi64077" , "74" ,
 "https://hdl.handle.net/20.500.11840/pi64078" , "21" ,
 "https://hdl.handle.net/20.500.11840/pi64079" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi64083" , "194" ,
 "https://hdl.handle.net/20.500.11840/pi64086" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi64096" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi64114" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi64137" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi64168" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi64174" , "132" ,
 "https://hdl.handle.net/20.500.11840/pi64175" , "174" ,
 "https://hdl.handle.net/20.500.11840/pi642" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi64221" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi64236" , "232" ,
 "https://hdl.handle.net/20.500.11840/pi64261" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi64262" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi64263" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi64264" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi64308" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi64312" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi64313" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi64325" , "19" ,
 "https://hdl.handle.net/20.500.11840/pi64330" , "19" ,
 "https://hdl.handle.net/20.500.11840/pi64336" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi64344" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi64356" , "66" ,
 "https://hdl.handle.net/20.500.11840/pi644" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi64424" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi64429" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi64461" , "54" ,
 "https://hdl.handle.net/20.500.11840/pi64490" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi645" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi64504" , "25" ,
 "https://hdl.handle.net/20.500.11840/pi64552" , "205" ,
 "https://hdl.handle.net/20.500.11840/pi64575" , "54" ,
 "https://hdl.handle.net/20.500.11840/pi64581" , "39" ,
 "https://hdl.handle.net/20.500.11840/pi646" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi64617" , "11" ,
 "https://hdl.handle.net/20.500.11840/pi64620" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi64622" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi64671" , "69" ,
 "https://hdl.handle.net/20.500.11840/pi64694" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi64697" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi64722" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi64723" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi64732" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi64765" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi64774" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi64782" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi648" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi64818" , "174" ,
 "https://hdl.handle.net/20.500.11840/pi64825" , "18" ,
 "https://hdl.handle.net/20.500.11840/pi64826" , "18" ,
 "https://hdl.handle.net/20.500.11840/pi64851" , "105" ,
 "https://hdl.handle.net/20.500.11840/pi64871" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi649" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi64927" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi65066" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi65069" , "132" ,
 "https://hdl.handle.net/20.500.11840/pi65072" , "17" ,
 "https://hdl.handle.net/20.500.11840/pi65080" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi65153" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi65168" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi65174" , "91" ,
 "https://hdl.handle.net/20.500.11840/pi65176" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi65292" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi65303" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi65307" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi65322" , "379" ,
 "https://hdl.handle.net/20.500.11840/pi65324" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi65423" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi65449" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi65463" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi65465" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi65468" , "11" ,
 "https://hdl.handle.net/20.500.11840/pi65470" , "398" ,
 "https://hdl.handle.net/20.500.11840/pi65491" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi65495" , "66" ,
 "https://hdl.handle.net/20.500.11840/pi65500" , "61" ,
 "https://hdl.handle.net/20.500.11840/pi65514" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi65521" , "28" ,
 "https://hdl.handle.net/20.500.11840/pi65524" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi65575" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi65614" , "70" ,
 "https://hdl.handle.net/20.500.11840/pi65622" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi65627" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi65633" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi65637" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi65692" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi65695" , "15" ,
 "https://hdl.handle.net/20.500.11840/pi65775" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi65797" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi65856" , "46" ,
 "https://hdl.handle.net/20.500.11840/pi65866" , "230" ,
 "https://hdl.handle.net/20.500.11840/pi65884" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi65925" , "11" ,
 "https://hdl.handle.net/20.500.11840/pi65927" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi66016" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi66071" , "72" ,
 "https://hdl.handle.net/20.500.11840/pi66072" , "38" ,
 "https://hdl.handle.net/20.500.11840/pi66082" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi66084" , "132" ,
 "https://hdl.handle.net/20.500.11840/pi66086" , "31" ,
 "https://hdl.handle.net/20.500.11840/pi66095" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi66145" , "107" ,
 "https://hdl.handle.net/20.500.11840/pi66149" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi66184" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi66246" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi66257" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi66261" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi66275" , "113" ,
 "https://hdl.handle.net/20.500.11840/pi66281" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi66285" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi66356" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi66383" , "22" ,
 "https://hdl.handle.net/20.500.11840/pi66427" , "56" ,
 "https://hdl.handle.net/20.500.11840/pi66438" , "65" ,
 "https://hdl.handle.net/20.500.11840/pi66444" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi66461" , "38" ,
 "https://hdl.handle.net/20.500.11840/pi66510" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi66528" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi66540" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi66580" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi66603" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi66607" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi66611" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi66621" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi66626" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi66673" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi66678" , "205" ,
 "https://hdl.handle.net/20.500.11840/pi66680" , "100" ,
 "https://hdl.handle.net/20.500.11840/pi66681" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi66683" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi66685" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi66688" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi66697" , "114" ,
 "https://hdl.handle.net/20.500.11840/pi667" , "18" ,
 "https://hdl.handle.net/20.500.11840/pi66711" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi66714" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi66716" , "174" ,
 "https://hdl.handle.net/20.500.11840/pi66717" , "19" ,
 "https://hdl.handle.net/20.500.11840/pi66726" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi66743" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi66761" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi66767" , "152" ,
 "https://hdl.handle.net/20.500.11840/pi66774" , "22" ,
 "https://hdl.handle.net/20.500.11840/pi66785" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi66786" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi66799" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi66840" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi66853" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi66855" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi66861" , "132" ,
 "https://hdl.handle.net/20.500.11840/pi66870" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi66871" , "113" ,
 "https://hdl.handle.net/20.500.11840/pi66872" , "214" ,
 "https://hdl.handle.net/20.500.11840/pi66873" , "100" ,
 "https://hdl.handle.net/20.500.11840/pi66879" , "149" ,
 "https://hdl.handle.net/20.500.11840/pi66883" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi66887" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi66936" , "91" ,
 "https://hdl.handle.net/20.500.11840/pi66954" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi66955" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi66960" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi66985" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi67013" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi67015" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi67032" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi67033" , "7" ,
 "https://hdl.handle.net/20.500.11840/pi67077" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi67094" , "91" ,
 "https://hdl.handle.net/20.500.11840/pi67161" , "14" ,
 "https://hdl.handle.net/20.500.11840/pi67165" , "196" ,
 "https://hdl.handle.net/20.500.11840/pi67166" , "61" ,
 "https://hdl.handle.net/20.500.11840/pi67167" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi67198" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi67214" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi677" , "14" ,
 "https://hdl.handle.net/20.500.11840/pi6788" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi679" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi6799" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi680" , "26" ,
 "https://hdl.handle.net/20.500.11840/pi6804" , "61" ,
 "https://hdl.handle.net/20.500.11840/pi6807" , "30" ,
 "https://hdl.handle.net/20.500.11840/pi681" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi6814" , "105" ,
 "https://hdl.handle.net/20.500.11840/pi6818" , "84" ,
 "https://hdl.handle.net/20.500.11840/pi6821" , "60" ,
 "https://hdl.handle.net/20.500.11840/pi6822" , "22" ,
 "https://hdl.handle.net/20.500.11840/pi68306" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi68319" , "107" ,
 "https://hdl.handle.net/20.500.11840/pi68320" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi68321" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi68326" , "105" ,
 "https://hdl.handle.net/20.500.11840/pi68330" , "132" ,
 "https://hdl.handle.net/20.500.11840/pi68356" , "25" ,
 "https://hdl.handle.net/20.500.11840/pi68460" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi68471" , "203" ,
 "https://hdl.handle.net/20.500.11840/pi68472" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi68474" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi68475" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi68476" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi68478" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi68485" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi685" , "232" ,
 "https://hdl.handle.net/20.500.11840/pi68532" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi68533" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi68534" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi6854" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi68645" , "60" ,
 "https://hdl.handle.net/20.500.11840/pi68647" , "214" ,
 "https://hdl.handle.net/20.500.11840/pi68660" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi68666" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi68668" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi68670" , "101" ,
 "https://hdl.handle.net/20.500.11840/pi68671" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi68674" , "155" ,
 "https://hdl.handle.net/20.500.11840/pi68676" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi68678" , "379" ,
 "https://hdl.handle.net/20.500.11840/pi68681" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi687" , "107" ,
 "https://hdl.handle.net/20.500.11840/pi68715" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi68717" , "23" ,
 "https://hdl.handle.net/20.500.11840/pi68750" , "5" ,
 "https://hdl.handle.net/20.500.11840/pi6879" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi68867" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi68868" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi6890" , "132" ,
 "https://hdl.handle.net/20.500.11840/pi68909" , "13" ,
 "https://hdl.handle.net/20.500.11840/pi6894" , "179" ,
 "https://hdl.handle.net/20.500.11840/pi6895" , "11" ,
 "https://hdl.handle.net/20.500.11840/pi68961" , "179" ,
 "https://hdl.handle.net/20.500.11840/pi68969" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi68973" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi68974" , "41" ,
 "https://hdl.handle.net/20.500.11840/pi68979" , "280" ,
 "https://hdl.handle.net/20.500.11840/pi68983" , "207" ,
 "https://hdl.handle.net/20.500.11840/pi68984" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi68996" , "22" ,
 "https://hdl.handle.net/20.500.11840/pi690" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi69000" , "16" ,
 "https://hdl.handle.net/20.500.11840/pi69009" , "379" ,
 "https://hdl.handle.net/20.500.11840/pi6901" , "28" ,
 "https://hdl.handle.net/20.500.11840/pi69015" , "100" ,
 "https://hdl.handle.net/20.500.11840/pi69016" , "17" ,
 "https://hdl.handle.net/20.500.11840/pi69018" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi69023" , "18" ,
 "https://hdl.handle.net/20.500.11840/pi69049" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi69058" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi69076" , "100" ,
 "https://hdl.handle.net/20.500.11840/pi69077" , "9" ,
 "https://hdl.handle.net/20.500.11840/pi69078" , "62" ,
 "https://hdl.handle.net/20.500.11840/pi6912" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi69126" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi69130" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi692" , "12" ,
 "https://hdl.handle.net/20.500.11840/pi6924" , "37" ,
 "https://hdl.handle.net/20.500.11840/pi69294" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi69295" , "11" ,
 "https://hdl.handle.net/20.500.11840/pi6932" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi69338" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi69370" , "43" ,
 "https://hdl.handle.net/20.500.11840/pi69371" , "23" ,
 "https://hdl.handle.net/20.500.11840/pi69372" , "22" ,
 "https://hdl.handle.net/20.500.11840/pi69450" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi69455" , "11" ,
 "https://hdl.handle.net/20.500.11840/pi69459" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi69462" , "161" ,
 "https://hdl.handle.net/20.500.11840/pi69464" , "11" ,
 "https://hdl.handle.net/20.500.11840/pi69468" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi69471" , "8" ,
 "https://hdl.handle.net/20.500.11840/pi69474" , "86" ,
 "https://hdl.handle.net/20.500.11840/pi69477" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi69485" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi695" , "17" ,
 "https://hdl.handle.net/20.500.11840/pi69519" , "22" ,
 "https://hdl.handle.net/20.500.11840/pi69533" , "91" ,
 "https://hdl.handle.net/20.500.11840/pi69538" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi69548" , "179" ,
 "https://hdl.handle.net/20.500.11840/pi69549" , "379" ,
 "https://hdl.handle.net/20.500.11840/pi69554" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi69556" , "6" ,
 "https://hdl.handle.net/20.500.11840/pi69559" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi69566" , "69" ,
 "https://hdl.handle.net/20.500.11840/pi6957" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi69572" , "69" ,
 "https://hdl.handle.net/20.500.11840/pi6958" , "59" ,
 "https://hdl.handle.net/20.500.11840/pi69638" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi69652" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi69654" , "22" ,
 "https://hdl.handle.net/20.500.11840/pi69678" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi6969" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi69701" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi69738" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi6976" , "37" ,
 "https://hdl.handle.net/20.500.11840/pi698" , "30" ,
 "https://hdl.handle.net/20.500.11840/pi69809" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi69810" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi69811" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi69812" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi69814" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi69825" , "70" ,
 "https://hdl.handle.net/20.500.11840/pi69856" , "20" ,
 "https://hdl.handle.net/20.500.11840/pi69875" , "238" ,
 "https://hdl.handle.net/20.500.11840/pi69892" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi69896" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi69897" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi699" , "30" ,
 "https://hdl.handle.net/20.500.11840/pi69900" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi69901" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi69902" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi6992" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi6993" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi69942" , "84" ,
 "https://hdl.handle.net/20.500.11840/pi69952" , "4" ,
 "https://hdl.handle.net/20.500.11840/pi69960" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi69973" , "157" ,
 "https://hdl.handle.net/20.500.11840/pi69974" , "49" ,
 "https://hdl.handle.net/20.500.11840/pi70009" , "10" ,
 "https://hdl.handle.net/20.500.11840/pi70014" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi70039" , "3" ,
 "https://hdl.handle.net/20.500.11840/pi70054" , "1" ,
 "https://hdl.handle.net/20.500.11840/pi70055" , "2" ,
 "https://hdl.handle.net/20.500.11840/pi70060" , "1" ,
